time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-01-07T13:35:40.825Z,54.3798,-159.7582,23.8,2.9,ml,,,,0.52,ak,ak023bspnjv,2023-01-25T02:21:30.534Z,"116 km SSE of Sand Point, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-01-07T12:39:06.991Z,51.1802,-176.3466,55,3.3,ml,,,,0.38,ak,ak023bs506d,2023-01-25T02:21:29.316Z,"79 km SSE of Adak, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2023-01-07T11:58:47.459Z,-10.0489,161.8872,121.188,4.6,mb,20,101,2.006,0.61,us,us7000j2sp,2023-01-07T13:41:40.880Z,"45 km N of Kirakira, Solomon Islands",earthquake,14.92,15.02,0.129,18,reviewed,us,us
2023-01-07T11:21:25.214Z,23.5066,121.4108,27.01,4.2,mwr,20,95,0.154,0.64,us,us7000j2sk,2023-01-07T11:56:42.071Z,"55 km SSW of Hualien City, Taiwan",earthquake,3.23,5.41,0.063,24,reviewed,us,us
2023-01-07T10:45:03.214Z,19.5141,-109.2566,10,4.3,mb,53,234,4.2,0.86,us,us7000j2sb,2023-01-07T11:32:45.040Z,"Revilla Gigedo Islands region",earthquake,11.92,2.003,0.055,95,reviewed,us,us
2023-01-07T10:35:04.960Z,18.0806666666667,-65,5.48,2.46,md,6,127,0.2734,0.13,pr,pr71391458,2023-01-07T13:01:28.990Z,"29 km SSW of Charlotte Amalie, U.S. Virgin Islands",earthquake,0.54,2.54,0.0742999057893305,5,reviewed,pr,pr
2023-01-07T09:20:53.870Z,19.0106666666667,-65.4886666666667,20.16,3.17,md,11,252,0.8057,0.28,pr,pr71391453,2023-01-07T12:45:59.860Z,"Puerto Rico region",earthquake,1.33,24.73,0.00917913854891372,3,reviewed,pr,pr
2023-01-07T08:58:10.315Z,-38.4187,176.0906,169.01,4.1,mb,13,79,0.725,0.43,us,us7000j2s0,2023-01-18T13:50:53.040Z,"28 km SE of Tokoroa, New Zealand",earthquake,5.89,5.206,0.186,8,reviewed,us,us
2023-01-07T08:49:03.981Z,-2.47,140.61,28.767,4.7,mb,34,114,8.364,0.51,us,us7000j4xm,2023-01-18T13:47:44.040Z,"13 km WNW of Jayapura, Indonesia",earthquake,11.65,5.749,0.117,22,reviewed,us,us
2023-01-07T08:39:36.213Z,65.2751,-173.4235,20,3.4,ml,,,,0.85,ak,ak023bprc2t,2023-01-26T00:27:21.721Z,"83 km WSW of Lorino, Russia",earthquake,,0,,,reviewed,ak,ak
2023-01-07T08:12:28.096Z,34.995,-3.9011,10,4.9,mww,180,46,2.238,0.52,us,us7000j2ru,2023-01-18T13:43:27.047Z,"13 km SSW of Bni Bouayach, Morocco",earthquake,3.96,1.844,0.063,24,reviewed,us,us
2023-01-07T07:53:40.630Z,19.0136666666667,-65.4813333333333,42.29,3.43,md,14,253,0.7273,0.11,pr,pr71391428,2023-01-07T08:32:35.512Z,"74 km NNE of Vieques, Puerto Rico",earthquake,1.35,4.23,0.00108862535526644,3,reviewed,pr,pr
2023-01-07T07:42:39.940Z,17.9506666666667,-66.9365,10.07,2.86,md,9,216,0.03409,0.08,pr,pr71391413,2023-01-07T08:00:46.770Z,"3 km SW of Guánica, Puerto Rico",earthquake,0.46,0.56,0.0434915664075235,6,reviewed,pr,pr
2023-01-07T06:51:35.200Z,17.9533333333333,-66.9945,6.92,3.11,md,25,211,0.04996,0.07,pr,pr71391408,2023-01-07T07:27:00.080Z,"6 km ESE of La Parguera, Puerto Rico",earthquake,0.27,0.14,0.0453668803237481,6,reviewed,pr,pr
2023-01-07T06:50:18.161Z,-0.1516,98.4365,30.796,4.3,mb,23,156,1.683,0.81,us,us7000j4xc,2023-01-18T13:27:28.040Z,"193 km SSW of Padangsidempuan, Indonesia",earthquake,5.45,7.403,0.161,11,reviewed,us,us
2023-01-07T06:46:52.339Z,1.5312,126.4499,10,4.2,mb,16,101,1.187,0.42,us,us7000j4xd,2023-01-18T13:23:28.040Z,"Molucca Sea",earthquake,6.68,1.896,0.186,8,reviewed,us,us
2023-01-07T06:39:29.727Z,39.4132,26.1996,12.538,4.6,mwr,94,74,1.475,0.78,us,us7000j2re,2023-01-18T13:13:31.422Z,"near the coast of western Turkey",earthquake,5.85,4.988,0.08,15,reviewed,us,us
2023-01-07T06:37:20.749Z,62.9021,-149.7031,71.3,2.5,ml,,,,0.65,ak,ak023bok06d,2023-01-25T07:13:22.040Z,"54 km NNE of Chase, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-01-07T06:23:40.893Z,-32.0193,-69.4816,106.694,4.8,mwr,132,33,0.827,0.67,us,us7000j2r8,2023-01-18T13:09:00.228Z,"76 km S of Calingasta, Argentina",earthquake,5.72,2.338,,,reviewed,us,guc
2023-01-07T05:48:11.956Z,67.4892,-166.7628,24.4,3.4,ml,,,,1.03,ak,ak023bo0wvb,2023-01-25T07:20:17.040Z,"95 km S of Point Hope, Alaska",earthquake,,3,,,reviewed,ak,ak
2023-01-07T05:36:09.930Z,19.1490001678467,-155.424835205078,32.939998626709,2.48,ml,45,171,,0.100000001,hv,hv73298462,2023-01-18T12:58:56.040Z,"8 km SE of Pāhala, Hawaii",earthquake,0.66,0.819999993,4.42,7,automatic,hv,hv
2023-01-07T05:26:55.119Z,50.4949,156.4062,85.336,4.2,mb,33,137,2.738,0.57,us,us7000j4xb,2023-01-18T06:16:21.040Z,"Kuril Islands",earthquake,14.17,8.172,0.118,20,reviewed,us,us
2023-01-07T05:21:56.238Z,4.1528,122.796,581.105,4.5,mb,60,82,3.63,0.61,us,us7000j2qz,2023-01-18T05:49:05.040Z,"230 km SSE of Tabiauan, Philippines",earthquake,11.39,9.052,0.083,43,reviewed,us,us
2023-01-07T04:48:59.080Z,35.9671666666667,-89.8996666666667,8.26,2.52,md,56,52,0.05648,0.11,nm,nm60505336,2023-01-07T14:45:58.180Z,"Tennessee",earthquake,0.2,0.34,0.0704647529068136,48,reviewed,nm,nm
2023-01-07T04:18:28.748Z,61.8991,-150.7732,58.9,3,ml,,,,0.58,ak,ak023bn92yd,2023-01-25T02:08:53.719Z,"34 km ESE of Skwentna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-01-07T03:45:24.910Z,54.2817,-162.4949,10,2.7,ml,14,190,0.698,0.51,us,us6000jj0b,2023-01-24T22:06:57.040Z,"87 km SE of False Pass, Alaska",earthquake,2.77,1.972,0.128,8,reviewed,us,us
2023-01-07T03:17:41.590Z,17.9415,-66.954,12.79,2.68,md,6,224,0.07858,0.09,pr,pr71391388,2023-01-07T03:43:17.590Z,"5 km SW of Guánica, Puerto Rico",earthquake,0.66,0.36,0.089453935170144,4,reviewed,pr,pr
2023-01-07T03:01:24.756Z,-3.8657,133.3307,10,4.5,mb,22,112,1.432,0.59,us,us7000j2q5,2023-01-26T23:33:07.040Z,"Papua, Indonesia",earthquake,8.31,1.807,0.164,12,reviewed,us,us
2023-01-07T02:55:45.230Z,17.948,-66.8668333333333,11.09,2.47,md,5,263,0.1359,0.09,pr,pr71391383,2023-01-07T03:31:30.410Z,"4 km SE of Maria Antonia, Puerto Rico",earthquake,0.95,2.03,0.00905783017291473,2,reviewed,pr,pr
2023-01-07T02:43:19.643Z,51.6515,178.6854,72.008,2.8,ml,16,214,0.313,0.32,us,us6000jj0e,2023-01-25T02:08:06.392Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,8.58,15.413,0.105,12,reviewed,us,us
2023-01-07T02:38:14.580Z,17.9176666666667,-65.8886666666667,6.21,3.07,md,13,206,0.2131,0.13,pr,pr71391353,2023-01-07T03:42:03.280Z,"9 km S of Emajagua, Puerto Rico",earthquake,0.46,0.35,0.145539280665688,5,reviewed,pr,pr
2023-01-07T01:58:42.796Z,-31.4319,-68.5084,114.784,4,mb,24,112,0.188,0.87,us,us7000j2pr,2023-01-26T23:27:06.040Z,"0 km WSW of San Martín, Argentina",earthquake,7.88,5.782,0.26,5,reviewed,us,us
2023-01-07T01:52:58.082Z,39.3815,26.1631,10,4.7,mb,82,47,1.504,0.91,us,us7000j2pq,2023-01-26T23:22:33.184Z,"1 km NW of Míthymna, Greece",earthquake,5.15,1.831,0.077,52,reviewed,us,us
2023-01-07T01:44:04.007Z,51.6458,178.823,73.72,2.7,ml,11,195,0.348,0.38,us,us6000jj0d,2023-01-25T02:08:06.018Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,3.77,5.296,0.128,8,reviewed,us,us
2023-01-07T01:33:16.408Z,-7.7445,68.1067,10,4.5,mb,18,124,4.321,0.59,us,us7000j4xe,2023-01-18T04:25:24.040Z,"Chagos Archipelago region",earthquake,11.28,1.918,0.222,6,reviewed,us,us
2023-01-07T01:31:49.307Z,-34.3691,-72.3914,29.069,4.4,mb,34,98,0.744,1.05,us,us7000j2pk,2023-01-07T01:50:11.040Z,"Near the coast of Libertador O'Higgins, Chile",earthquake,3.86,5.94,0.17,10,reviewed,us,us
2023-01-07T00:30:50.279Z,52.0487,-176.211,119.4,3,ml,,,,0.59,ak,ak023bkxytl,2023-01-24T20:48:53.448Z,"34 km ENE of Adak, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-01-07T00:27:05.720Z,17.9481666666667,-66.956,12.08,2.9,md,18,215,0.07779,0.11,pr,pr71391323,2023-01-07T00:46:30.380Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.34,0.34,0.156980313448803,11,reviewed,pr,pr
2023-01-06T23:39:51.118Z,60.5919,-44.0962,10,4.3,mb,25,156,0.862,0.4,us,us7000j2p8,2023-01-07T00:12:36.040Z,"80 km NE of Nanortalik, Greenland",earthquake,6.36,1.959,0.137,15,reviewed,us,us
2023-01-06T23:00:39.892Z,51.7941,-176.454,66.3,2.8,ml,,,,0.37,ak,ak023aax4yd,2023-01-24T15:40:07.520Z,"15 km SE of Adak, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-01-06T22:48:08.180Z,18.4038333333333,-65.421,102.46,3.27,md,17,183,0.1627,0.18,pr,pr71391298,2023-01-07T00:33:42.770Z,"16 km NW of Culebra, Puerto Rico",earthquake,1.5,0.76,0.221770426332505,13,reviewed,pr,pr
2023-01-06T22:27:47.603Z,-11.174,112.5291,10,4.5,mb,17,136,3.127,0.63,us,us7000j2nw,2023-01-06T23:27:12.040Z,"south of Java, Indonesia",earthquake,8.25,1.922,0.205,7,reviewed,us,us
2023-01-06T22:27:29.773Z,42.1708,145.0107,35,4.5,mb,76,117,1.388,0.67,us,us7000j2nv,2023-01-15T05:18:23.040Z,"Hokkaido, Japan region",earthquake,8.7,1.921,0.071,59,reviewed,us,us
2023-01-06T21:52:20.416Z,54.6038,-159.7789,15,2.5,ml,,,,0.79,ak,ak023aa1deh,2023-01-24T15:40:01.481Z,"93 km SSE of Sand Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-01-06T21:14:02.200Z,35.946,-120.0101667,11.23,2.78,md,48,75,0.07191,0.13,nc,nc73829416,2023-01-15T05:13:50.040Z,"8km SSW of Kettleman City, CA",earthquake,0.2,0.42,0.143,83,reviewed,nc,nc
2023-01-06T20:55:40.909Z,60.7785,-44.1517,10.036,4.7,mb,55,99,0.727,0.71,us,us7000j2n4,2023-01-06T21:21:15.040Z,"92 km NE of Nanortalik, Greenland",earthquake,7.15,6.081,0.042,172,reviewed,us,us
2023-01-06T20:47:56.917Z,1.9329,97.8206,61.913,4.5,mb,63,62,0.671,0.69,us,us7000j2n0,2023-01-10T16:42:46.040Z,"Nias region, Indonesia",earthquake,5.71,6.435,0.079,52,reviewed,us,us
2023-01-06T20:17:31.063Z,59.8061,-146.8832,18,2.7,ml,,,,0.58,ak,ak023a98gn9,2023-01-24T15:40:00.361Z,"69 km ESE of Chenega, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-01-06T20:07:18.222Z,-16.8071,-174.5791,216.189,4.6,mb,25,84,1.913,0.7,us,us7000j2mn,2023-01-06T20:35:16.040Z,"126 km SW of Hihifo, Tonga",earthquake,11.82,5.806,0.119,21,reviewed,us,us
2023-01-06T20:06:20.184Z,-25.4042,-66.3023,216.542,4.9,mb,29,61,2.914,0.64,us,us7000j2mm,2023-01-06T20:25:48.040Z,"34 km SSW of Cachí, Argentina",earthquake,4.51,10.704,0.169,11,reviewed,us,us
2023-01-06T20:01:10.408Z,-19.9069,-178.1429,574.355,4.9,mb,52,63,3.028,0.78,us,us7000j2ml,2023-01-06T20:15:27.040Z,"Fiji region",earthquake,12.76,9.005,0.117,23,reviewed,us,us
2023-01-06T18:54:17.106Z,56.5923,-149.2159,19.819,2.8,ml,36,234,2.188,0.56,us,us7000j2ma,2023-01-25T01:29:41.022Z,"Gulf of Alaska",earthquake,10.33,8.982,0.051,50,reviewed,us,us
2023-01-06T17:49:14.543Z,25.5991,124.108,203.001,4.1,mb,52,135,1.503,0.67,us,us7000j2lz,2023-01-06T20:43:43.040Z,"139 km N of Ishigaki, Japan",earthquake,9.13,5.717,0.094,31,reviewed,us,us
2023-01-06T17:00:52.209Z,39.6305,-107.4685,9.441,2.6,ml,24,68,0.246,0.56,us,us7000j2lr,2023-01-10T16:08:18.040Z,"6 km NNW of Chacra, Colorado",earthquake,2.62,1.807,0.043,71,reviewed,us,us
2023-01-06T16:50:03.148Z,-9.3395,-79.0612,61.187,4.5,mb,23,146,3.418,0.49,us,us7000j2lq,2023-01-06T17:14:40.040Z,"59 km SW of Puerto Santa, Peru",earthquake,5.48,8.866,0.145,14,reviewed,us,us
2023-01-06T16:25:51.190Z,19.1668338775635,-155.501495361328,33.4700012207031,2.48,ml,41,114,,0.170000002,hv,hv73298107,2023-01-06T17:10:52.040Z,"4 km SSW of Pāhala, Hawaii",earthquake,0.49,0.860000014,3.93,9,automatic,hv,hv
2023-01-06T15:33:28.060Z,51.9903,-169.391,17.2,2.5,ml,,,,0.63,ak,ak023a6cpty,2023-01-24T18:04:03.608Z,"111 km SSW of Nikolski, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2023-01-06T14:35:43.350Z,18.7659,145.3589,254.727,3.7,mb,24,156,5.169,0.47,us,us7000j4w4,2023-01-23T11:11:47.040Z,"Pagan region, Northern Mariana Islands",earthquake,13.78,9.169,0.14,14,reviewed,us,us
2023-01-06T14:23:09.220Z,40.7335,-125.2478333,24.22,3.23,ml,61,244,0.7395,0.21,nc,nc73829351,2023-01-07T07:21:57.040Z,"85km WNW of Ferndale, CA",earthquake,0.68,8.82,0.146,13,reviewed,nc,nc
2023-01-06T14:14:29.109Z,-8.9505,156.2616,10,4.5,mb,28,80,3.671,0.45,us,us7000j4w3,2023-01-22T08:23:43.040Z,"Solomon Islands",earthquake,5.36,1.887,0.118,21,reviewed,us,us
2023-01-06T13:59:55.490Z,18.5198333333333,-66.2923333333333,114.02,2.94,md,11,195,0.2109,0.32,pr,pr71391273,2023-01-06T15:04:42.180Z,"7 km NNW of Dorado, Puerto Rico",earthquake,4.02,1.45,0.0523831926107179,9,reviewed,pr,pr
2023-01-06T13:33:01.275Z,-34.2206,-71.6465,50.337,4.3,mb,40,67,0.484,0.43,us,us7000j2j2,2023-01-23T11:00:37.664Z,"Libertador General Bernardo O'Higgins, Chile",earthquake,3.54,6.653,0.16,12,reviewed,us,us
2023-01-06T13:28:04.220Z,31.65838483,-104.2938384,6.131567383,3.4,ml,28,67,0.1032518323,0.2,tx,tx2023akeh,2023-01-23T11:01:05.663Z,"57 km S of Whites City, New Mexico",earthquake,0.7852122285,0.9933989005,0.2,23,reviewed,tx,tx
2023-01-06T13:27:43.959Z,31.65741025,-104.3035189,6.388647461,2.6,ml,49,68,0.1071107296,0.2,tx,tx2023akee,2023-01-23T10:53:39.040Z,"57 km S of Whites City, New Mexico",earthquake,0.6555365065999998,1.1176971099999997,0.1,30,reviewed,tx,tx
2023-01-06T13:20:04.435Z,52.2534,-165.5877,10,2.7,ml,15,263,1.688,0.25,us,us6000jiyc,2023-01-27T06:24:51.040Z,"191 km SSE of Unalaska, Alaska",earthquake,3.23,2.016,0.105,12,reviewed,us,us
2023-01-06T12:51:39.391Z,51.9476,-173.113,65.911,3.4,ml,15,202,0.69,0.58,us,us6000jiyb,2023-01-27T06:20:46.040Z,"79 km ESE of Atka, Alaska",earthquake,12.69,26.253,0.105,12,reviewed,us,us
2023-01-06T12:33:17.462Z,-4.0222,-81.7315,8.451,4.4,mb,29,124,1.726,0.51,us,us7000j2in,2023-01-23T10:51:10.040Z,"63 km WNW of El Alto, Peru",earthquake,2.66,4.165,0.144,14,reviewed,us,us
2023-01-06T12:27:20.028Z,54.9836,-163.4285,164.18,2.8,ml,33,151,0.128,0.28,us,us7000j2il,2023-01-27T06:29:47.040Z,"Unimak Island region, Alaska",earthquake,8.91,4.34,0.069,28,reviewed,us,us
2023-01-06T12:27:19.500Z,40.7068333,-124.2103333,18.71,3.27,ml,25,161,0.01679,0.12,nc,nc73829331,2023-01-23T10:46:17.040Z,"3km SW of Humboldt Hill, CA",earthquake,0.51,0.32,0.284,34,reviewed,nc,nc
2023-01-06T11:52:37.478Z,-24.7523,-179.9677,498.56,5.9,mww,109,23,4.849,0.74,us,us7000j2ig,2023-01-23T07:08:58.985Z,"south of the Fiji Islands",earthquake,9.97,3.635,0.061,26,reviewed,us,us
2023-01-06T10:24:54.498Z,44.3772,-115.1396,10,2.5,ml,31,60,0.753,0.36,us,us7000j2i4,2023-01-06T13:35:58.040Z,"23 km NW of Stanley, Idaho",earthquake,2.56,1.997,0.05,52,reviewed,us,us
2023-01-06T09:01:22.470Z,18.8315,-67.168,47.4,3.37,md,16,299,0.3661,0.1,pr,pr71391233,2023-01-06T10:02:21.870Z,"38 km N of San Antonio, Puerto Rico",earthquake,0.57,1.2,0.0980093561937756,5,reviewed,pr,pr
2023-01-06T08:55:48.760Z,63.0076,-150.669,111.1,2.5,ml,,,,0.8,ak,ak023a2bfy4,2023-01-25T07:11:40.040Z,"57 km N of Petersville, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-01-06T08:47:33.596Z,53.4025,-166.9179,10,2.6,ml,24,194,0.393,0.35,us,us6000jiya,2023-01-25T07:18:04.040Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,1.72,1.977,0.091,16,reviewed,us,us
2023-01-06T06:38:36.458Z,-24.1567,-67.0685,188.315,4.4,mb,23,53,1.574,0.67,us,us7000j2hh,2023-01-18T05:33:27.040Z,"76 km W of San Antonio de los Cobres, Argentina",earthquake,8.32,8.517,0.149,13,reviewed,us,us
2023-01-06T06:30:31.290Z,18.0415,-66.8053333333333,17.15,2.5,md,5,134,0.04412,0.03,pr,pr71391223,2023-01-07T01:25:40.616Z,"2 km NNW of Guayanilla, Puerto Rico",earthquake,0.41,0.78,0.0961539772428703,2,reviewed,pr,pr
2023-01-06T05:36:05.545Z,-20.9554,168.9572,10,4.8,mb,27,117,2.166,0.77,us,us7000j2hm,2023-01-18T05:31:13.040Z,"129 km ENE of Tadine, New Caledonia",earthquake,10.12,1.907,0.118,22,reviewed,us,us
2023-01-06T05:04:38.812Z,-58.6175,-23.2816,10,5.4,mww,89,86,8.502,0.82,us,us7000j2h0,2023-01-18T05:08:44.061Z,"South Sandwich Islands region",earthquake,4.87,1.874,0.069,20,reviewed,us,us
2023-01-06T04:44:03.427Z,37.4215,137.1761,10,4.8,mb,66,67,1.201,0.84,us,us7000j2gw,2023-01-26T23:12:13.770Z,"near the west coast of Honshu, Japan",earthquake,5.65,1.8,0.049,131,reviewed,us,us
2023-01-06T04:37:07.380Z,19.2496662139893,-155.400161743164,31.1299991607666,2.72,ml,18,150,,0.129999995,hv,hv73297792,2023-01-06T04:42:38.870Z,"Hawaii region, Hawaii",earthquake,0.67,0.930000007,0.61,6,automatic,hv,hv
2023-01-06T04:32:04.261Z,31.69267064,-104.3632971,7.494091797,2.8,ml,36,56,0.06548556694,0.2,tx,tx2023ajmm,2023-01-26T23:06:19.040Z,"western Texas",earthquake,0.7055026426,0.9938218837000001,0.1,31,reviewed,tx,tx
2023-01-06T04:22:39.380Z,19.3386666666667,-155.193333333333,4.81,2.57,ml,30,78,,0.08,hv,hv73297772,2023-01-26T23:03:58.040Z,"12 km SSE of Volcano, Hawaii",earthquake,0.25,0.85,0.211230142808755,26,reviewed,hv,hv
2023-01-06T04:03:52.567Z,21.1214,121.0554,10,4.3,mb,24,146,1.688,0.64,us,us7000j4vr,2023-01-18T03:29:29.040Z,"Taiwan region",earthquake,10.77,1.939,0.188,8,reviewed,us,us
2023-01-06T03:54:55.773Z,-28.3814,62.6111,10,4.5,mb,19,107,8.615,0.76,us,us7000j4vq,2023-01-18T03:23:14.040Z,"Southwest Indian Ridge",earthquake,11.94,1.875,0.191,8,reviewed,us,us
2023-01-06T03:31:35.310Z,17.9538333333333,-65.4548333333333,14.02,3.29,md,14,178,0.1704,0.12,pr,pr71391213,2023-01-06T04:39:33.030Z,"15 km S of Esperanza, Puerto Rico",earthquake,0.44,0.81,0.0688092794095916,4,reviewed,pr,pr
2023-01-06T02:33:49.635Z,2.9032,-31.2399,10,4.6,mb,19,83,9.843,0.48,us,us7000j4vp,2023-01-18T02:59:29.040Z,"central Mid-Atlantic Ridge",earthquake,11.75,1.59,0.158,12,reviewed,us,us
2023-01-06T01:51:38.940Z,-2.4951,-12.2795,10,4.7,mb,43,39,5.785,0.69,us,us7000j2gb,2023-01-26T23:01:23.040Z,"north of Ascension Island",earthquake,10.39,1.857,0.081,46,reviewed,us,us
2023-01-06T01:42:04.995Z,65.2677,-165.5806,21.2,2.5,ml,,,,0.78,ak,ak0239y2j9g,2023-01-24T22:59:21.332Z,"36 km E of Teller, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2023-01-06T01:28:19.570Z,19.4173333333333,-155.279666666667,0.57,3.26,ml,17,123,,0.08,hv,hv73297477,2023-01-26T22:57:41.543Z,"5 km WSW of Volcano, Hawaii",earthquake,0.14,0.17,0.211531075641379,29,reviewed,hv,hv
2023-01-06T00:09:11.726Z,50.5256,-174.8949,6.7,3.1,ml,,,,0.54,ak,ak0239xa1nh,2023-01-24T22:59:20.764Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,3,,,reviewed,ak,ak
2023-01-05T23:31:57.180Z,19.076,-66.5188333333333,25.06,3.3,md,9,259,0.7589,0.12,pr,pr71391178,2023-01-08T21:51:31.040Z,"Puerto Rico region",earthquake,0.81,9.83,0.00731725430464891,5,reviewed,pr,pr
2023-01-05T22:45:21.207Z,36.4559,68.7554,10,4.2,mb,32,109,1.925,0.91,us,us7000j2f5,2023-01-05T23:24:07.040Z,"31 km SSW of Kunduz, Afghanistan",earthquake,5.69,1.891,0.124,18,reviewed,us,us
2023-01-05T22:30:23.520Z,19.2476673126221,-155.398330688477,32.1300010681152,2.47,ml,39,133,,0.159999996,hv,hv73297112,2023-01-08T21:46:44.040Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.66,0.910000026,3.24,20,automatic,hv,hv
2023-01-05T21:38:59.379Z,51.4956,178.4514,51.1,3,ml,,,,0.57,ak,ak0238mf3ui,2023-01-24T20:39:20.061Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2023-01-05T20:53:51.335Z,54.2599,-162.5012,35,2.7,ml,16,215,0.72,0.71,us,us6000jirq,2023-01-27T19:40:20.040Z,"88 km SE of False Pass, Alaska",earthquake,3.59,2.014,0.128,8,reviewed,us,us
2023-01-05T20:53:27.330Z,18.1485,-67.6688333333333,66.04,3.25,md,8,312,0.5029,0.18,pr,pr71391148,2023-01-05T21:08:38.220Z,"48 km WSW of Stella, Puerto Rico",earthquake,1.66,1.33,0.0875334421164879,6,reviewed,pr,pr
2023-01-05T20:19:38.035Z,28.1684,127.9296,125.674,4.4,mb,44,84,1.362,0.6,us,us7000j2eh,2023-01-18T15:09:06.040Z,"northwest of the Ryukyu Islands, Japan",earthquake,8.26,5.922,0.094,33,reviewed,us,us
2023-01-05T19:54:34.482Z,38.9934,70.5966,10,4.3,mb,48,158,1.052,0.74,us,us7000j2e7,2023-01-18T15:07:46.040Z,"19 km ESE of Rasht, Tajikistan",earthquake,4.9,1.898,0.099,29,reviewed,us,us
2023-01-05T19:26:19.367Z,51.0781,-179.238,35,2.8,ml,22,223,0.545,0.83,us,us6000jirp,2023-01-27T19:35:46.040Z,"201 km WSW of Adak, Alaska",earthquake,3.5,2.013,0.115,10,reviewed,us,us
2023-01-05T19:08:18.897Z,-32.7044,-71.2805,57.554,4.2,mwr,41,100,0.443,0.39,us,us7000j2dx,2023-01-18T14:52:03.408Z,"Near the coast of Valparaiso, Chile",earthquake,3.33,4.877,,,reviewed,us,guc
2023-01-05T18:56:11.064Z,-5.4016,68.6411,10,4.9,mb,68,69,4.282,0.71,us,us7000j2dw,2023-01-18T14:49:26.040Z,"Chagos Archipelago region",earthquake,10.27,1.806,0.064,76,reviewed,us,us
2023-01-05T18:36:39.022Z,-38.8573,-92.1576,10,4.6,mb,48,85,15.61,0.87,us,us7000j4r3,2023-01-18T14:44:15.040Z,"West Chile Rise",earthquake,15.87,1.86,0.088,39,reviewed,us,us
2023-01-05T18:22:53.039Z,60.7066,-150.6059,20.2,2.7,ml,,,,0.82,ak,ak0238kjd2m,2023-01-23T18:12:56.439Z,"20 km NNE of Sterling, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-01-05T18:19:48.270Z,44.1501667,-110.4986667,10.03,2.48,ml,21,138,0.1157,0.16,uu,uu60529182,2023-01-17T22:24:48.040Z,"59 km N of Kelly, Wyoming",earthquake,0.39,0.7,0.241,5,reviewed,uu,uu
2023-01-05T18:02:53.156Z,24.8721,122.0543,10,4.3,mb,28,86,0.516,0.87,us,us7000j2dm,2023-01-17T22:24:14.257Z,"33 km ENE of Yilan, Taiwan",earthquake,2.4,1.895,0.188,8,reviewed,us,us
2023-01-05T17:25:20.620Z,61.369,-150.1744,47,3.2,ml,,,,0.66,ak,ak0238jyi6p,2023-01-24T20:39:59.307Z,"10 km W of Point MacKenzie, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-01-05T17:11:36.809Z,24.8885,122.078,7.042,4.4,mb,37,69,0.534,0.77,us,us7000j2cx,2023-01-17T22:19:37.598Z,"34 km SE of Jiufen, Taiwan",earthquake,2.5,3.616,0.143,16,reviewed,us,us
2023-01-05T16:14:52.204Z,66.5196,-169.7163,17.1,2.6,ml,,,,0.87,ak,ak0238jas78,2023-01-23T18:13:00.949Z,"91 km NNW of Diomede, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2023-01-05T15:27:38.782Z,14.3045,-94.0854,10,5.3,mww,79,79,2.72,0.86,us,us7000j2ce,2023-01-06T18:19:51.317Z,"160 km SW of La Esperanza (El Zapotal), Mexico",earthquake,7.82,1.781,0.044,49,reviewed,us,us
2023-01-05T14:25:52.522Z,36.4922,70.7018,193.786,5.9,mww,75,28,2.371,0.64,us,us7000j2b9,2023-01-12T12:21:37.048Z,"43 km SSW of Jurm, Afghanistan",earthquake,6.03,6.873,0.068,21,reviewed,us,us
2023-01-05T14:14:28.711Z,-22.8663,-68.4443,124.7,4.6,mb,30,53,0.259,0.65,us,us7000j2az,2023-01-05T15:53:57.040Z,"25 km WNW of San Pedro de Atacama, Chile",earthquake,5.68,4.357,0.141,15,reviewed,us,us
2023-01-05T13:45:38.933Z,52.2404,-174.3804,128.2,2.9,ml,,,,0.42,ak,ak0238hp3lz,2023-01-20T20:55:52.036Z,"13 km WNW of Atka, Alaska",earthquake,,0.5,,,reviewed,ak,ak
